pkg,name,value
exptest,exptest::gini.exp.test,3
exptest,exptest::hegazy2.exp.test,2
exptest,exptest::harris.exp.test,4
exptest,exptest::epstein.exp.test,3
exptest,exptest::co.exp.test,3
exptest,exptest::atkinson.exp.test,4
exptest,exptest::rossberg.exp.test,1
exptest,exptest::ep.exp.test,3
exptest,exptest::lorenz.exp.test,4
exptest,exptest::moran.exp.test,3
exptest,exptest::pietra.exp.test,2
exptest,exptest::we.exp.test,2
exptest,exptest::shapiro.exp.test,2
exptest,exptest::ww.exp.test,2
exptest,exptest::frozini.exp.test,2
exptest,exptest::cvm.exp.test,2
exptest,exptest::kimber.exp.test,2
exptest,exptest::hollander.exp.test,3
exptest,exptest::ahsanullah.exp.test,3
exptest,exptest::hegazy1.exp.test,2
exreport,exreport::expConcat,4
exreport,exreport::expReduce,3
exreport,exreport::plotRankDistribution,1
exreport,exreport::plotCumulativeRank,2
exreport,exreport::expExtract,1
exreport,exreport::plotExpSummary,6
exreport,exreport::expCreateFromTable,5
exreport,exreport::testMultipleControl,4
exreport,exreport::expCombine,3
exreport,exreport::tabularTestSummary,2
exreport,exreport::expSubset,3
exreport,exreport::exreportRender,5
exreport,exreport::tabularExpSummary,7
exreport,exreport::exreportAdd,2
exreport,exreport::testPaired,4
exreport,exreport::expInstantiate,3
exreport,exreport::expReorder,3
exreport,exreport::expGetDuplicated,2
exreport,exreport::expCreate,7
exreport,exreport::testMultiplePairwise,4
exreport,exreport::expRemoveDuplicated,2
exreport,exreport::exreport,1
exreport,exreport::expRename,3
exreport,exreport::expExtend,2
exreport,exreport::tabularTestPairwise,3
EXRQ,EXRQ::TwoStage,6
EXRQ,EXRQ::ThreeStage,9
EXRQ,EXRQ::EVI.CFG.func,4
EXRQ,EXRQ::testC.EVI,9
EXRQ,EXRQ::select.k.func,8
EXRQ,EXRQ::rpareto,2
EXRQ,EXRQ::PowT.1tau.func,5
EXRQ,EXRQ::qpareto,2
EXRQ,EXRQ::Estc.func,4
EXRQ,EXRQ::est.gamma.func,5
exsic,exsic::index.citations,2
exsic,exsic::section.exsic,1
exsic,exsic::index.countries,1
exsic,exsic::is.exsic,1
exsic,exsic::read.exsic,2
exsic,exsic::write.exsic,2
exsic,exsic::is.format,1
exsic,exsic::index.species.short,1
exsic,exsic::index.collections,2
exsic,exsic::exsic,6
exsic,exsic::prepare.table,2
exsic,exsic::is.sortfilter,1
exsic,exsic::coll.cite,4
exsic,exsic::index.species,1
exsic,exsic::strip.final.dot,1
extdplyr,extdplyr::check_missing_,4
extdplyr,extdplyr::%>%,0
extdplyr,extdplyr::grp_routine,4
extdplyr,extdplyr::ind_to_char,7
extdplyr,extdplyr::tally_pct_,4
extdplyr,extdplyr::grp_routine_,5
extdplyr,extdplyr::ind_to_char_,7
extdplyr,extdplyr::tally_pct,4
extdplyr,extdplyr::pct_routine,6
extdplyr,extdplyr::pct_routine_,6
extdplyr,extdplyr::check_missing,3
exteriorMatch,exteriorMatch::exterior,2
extfunnel,extfunnel::extfunnel,27
extlasso,extlasso::extlasso.binom.lambda,18
extlasso,extlasso::cv.poisson,7
extlasso,extlasso::extlasso.poisson,11
extlasso,extlasso::fl.lambda,16
extlasso,extlasso::extlasso.normal,11
extlasso,extlasso::fusedlasso,10
extlasso,extlasso::fold,3
extlasso,extlasso::msefun.poisson,4
extlasso,extlasso::msefun.normal,4
extlasso,extlasso::extlasso.pois.lambda,18
extlasso,extlasso::extlasso.binomial,11
extlasso,extlasso::extlasso.norm.lambda,16
extlasso,extlasso::cv.extlasso,8
extlasso,extlasso::plot.extlasso,3
extlasso,extlasso::kfold,2
extlasso,extlasso::predict.extlasso,4
extlasso,extlasso::bars,5
extlasso,extlasso::msefun.binomial,4
extlasso,extlasso::cv.normal,7
extlasso,extlasso::cv.binomial,7
extlasso,extlasso::coef.extlasso,2
extlasso,extlasso::extlasso,12
ExtMallows,ExtMallows::MM,3
ExtMallows,ExtMallows::EMM,3
ExtMallows,ExtMallows::HEMM,5
ExtMallows,ExtMallows::corrRankings,1
extraBinomial,extraBinomial::exbio,10
extraoperators,extraoperators::%sgl%,0
extraoperators,extraoperators::%se%,0
extraoperators,extraoperators::%flipIn%,0
extraoperators,extraoperators::%gl%,0
extraoperators,extraoperators::%?!in%,0
extraoperators,extraoperators::%?l%,0
extraoperators,extraoperators::%a!=%,0
extraoperators,extraoperators::%ac%,0
extraoperators,extraoperators::%age%,0
extraoperators,extraoperators::%?g%,0
extraoperators,extraoperators::%agele%,0
extraoperators,extraoperators::%e%,0
extraoperators,extraoperators::%ale%,0
extraoperators,extraoperators::%sle%,0
extraoperators,extraoperators::%sgele%,0
extraoperators,extraoperators::%sge%,0
extraoperators,extraoperators::%sc%,0
extraoperators,extraoperators::%s!=%,0
extraoperators,extraoperators::%?gl%,0
extraoperators,extraoperators::%agel%,0
extraoperators,extraoperators::%ge%,0
extraoperators,extraoperators::%?e%,0
extraoperators,extraoperators::%a==%,0
extraoperators,extraoperators::%c%,0
extraoperators,extraoperators::%le%,0
extraoperators,extraoperators::%agle%,0
extraoperators,extraoperators::%sgle%,0
extraoperators,extraoperators::%sgel%,0
extraoperators,extraoperators::%s==%,0
extraoperators,extraoperators::%anin%,0
extraoperators,extraoperators::%gle%,0
extraoperators,extraoperators::%ain%,0
extraoperators,extraoperators::%?!=%,0
extraoperators,extraoperators::%?c%,0
extraoperators,extraoperators::%gel%,0
extraoperators,extraoperators::%?ge%,0
extraoperators,extraoperators::%?gele%,0
extraoperators,extraoperators::%?le%,0
extraoperators,extraoperators::%snin%,0
extraoperators,extraoperators::%sin%,0
extraoperators,extraoperators::%nin%,0
extraoperators,extraoperators::%a!in%,0
extraoperators,extraoperators::%al%,0
extraoperators,extraoperators::%?gel%,0
extraoperators,extraoperators::%ag%,0
extraoperators,extraoperators::%?==%,0
extraoperators,extraoperators::%?gle%,0
extraoperators,extraoperators::%sl%,0
extraoperators,extraoperators::%sg%,0
extraoperators,extraoperators::%s!in%,0
extraoperators,extraoperators::%?nin%,0
extraoperators,extraoperators::%?in%,0
extraoperators,extraoperators::%agl%,0
extraoperators,extraoperators::%!in%,0
extraoperators,extraoperators::%l%,0
extraoperators,extraoperators::%ae%,0
extraoperators,extraoperators::%gele%,0
extraoperators,extraoperators::%g%,0
extRC,extRC::tril,1
extRC,extRC::Hmat,1
extRC,extRC::print.extRC,2
extRC,extRC::Deta,3
extRC,extRC::PraD,3
extRC,extRC::extRC,5
extRC,extRC::MainRC,4
extRC,extRC::plot.extRC,2
extRC,extRC::Drank,4
extRC,extRC::dfm,1
extRC,extRC::summary.extRC,2
extRC,extRC::MatIn,2
extRC,extRC::cuby,1
ExtremeBounds,ExtremeBounds::eba,17
ExtremeBounds,ExtremeBounds::print.eba,3
ExtremeBounds,ExtremeBounds::coefficients.eba,2
ExtremeBounds,ExtremeBounds::hist.eba,20
ExtremeBounds,ExtremeBounds::summary.eba,2
extremefit,extremefit::pparetoCP,5
extremefit,extremefit::qparetomix,7
extremefit,extremefit::dparetomix,4
extremefit,extremefit::bootCI,13
extremefit,extremefit::rburr,3
extremefit,extremefit::hill.ts,11
extremefit,extremefit::bootCI.ts,17
extremefit,extremefit::print.hill.ts,2
extremefit,extremefit::plot.hill.adapt,2
extremefit,extremefit::predict.hill.adapt,5
extremefit,extremefit::wecdf,3
extremefit,extremefit::dpareto,4
extremefit,extremefit::pburr,3
extremefit,extremefit::goftest.hill.ts,5
extremefit,extremefit::rburr.dependent,4
extremefit,extremefit::bandwidth.grid,4
extremefit,extremefit::hill.adapt,8
extremefit,extremefit::predict.cox.adapt,8
extremefit,extremefit::bandwidth.CV,9
extremefit,extremefit::qpareto,4
extremefit,extremefit::rparetoCP,5
extremefit,extremefit::dburr,3
extremefit,extremefit::TruncGauss.kernel,2
extremefit,extremefit::Triang.kernel,1
extremefit,extremefit::hill,3
extremefit,extremefit::goftest,2
extremefit,extremefit::CriticalValue,10
extremefit,extremefit::rparetomix,5
extremefit,extremefit::pparetomix,4
extremefit,extremefit::qburr,3
extremefit,extremefit::goftest.hill.adapt,3
extremefit,extremefit::probgrid,3
extremefit,extremefit::Gaussian.kernel,1
extremefit,extremefit::plot.hill,3
extremefit,extremefit::Epa.kernel,1
extremefit,extremefit::predict.hill,7
extremefit,extremefit::wquantile,3
extremefit,extremefit::rpareto,4
extremefit,extremefit::qparetoCP,5
extremefit,extremefit::predict.hill.ts,5
extremefit,extremefit::cox.adapt,9
extremefit,extremefit::Biweight.kernel,1
extremefit,extremefit::Rectangular.kernel,1
extremefit,extremefit::ppareto,4
extremeIndex,extremeIndex::indexfore,2
extremeIndex,extremeIndex::.rEGP,5
extremeIndex,extremeIndex::.qgpd.fullrange,5
extremeIndex,extremeIndex::indexclim,5
extremeIndex,extremeIndex::.pG,2
extremeIndex,extremeIndex::.qgpd2,5
extremeIndex,extremeIndex::.rG,3
extremeIndex,extremeIndex::.dG,3
extremeIndex,extremeIndex::.pEGP,4
extremeIndex,extremeIndex::.gp.pw.fit,5
extremeIndex,extremeIndex::.dEGP,5
extremeIndex,extremeIndex::.qG,2
extremeIndex,extremeIndex::choosethres,6
extremeIndex,extremeIndex::index.plot,4
extremeIndex,extremeIndex::.qEGP,4
extremeIndex,extremeIndex::.PWM,8
extremevalues,extremevalues::qqNormalLimit,4
extremevalues,extremevalues::getNormalLimit,4
extremevalues,extremevalues::getExponentialLimit,4
extremevalues,extremevalues::dpareto,3
extremevalues,extremevalues::fitPareto,2
extremevalues,extremevalues::outlierPlot,4
extremevalues,extremevalues::getWeibullLimit,4
extremevalues,extremevalues::plotMethodII,6
extremevalues,extremevalues::getOutliersII,5
extremevalues,extremevalues::getOutliersI,4
extremevalues,extremevalues::invErf,1
extremevalues,extremevalues::fitNormal,2
extremevalues,extremevalues::fitExponential,2
extremevalues,extremevalues::fitLognormal,2
extremevalues,extremevalues::rpareto,3
extremevalues,extremevalues::qqExponentialLimit,4
extremevalues,extremevalues::fitWeibull,2
extremevalues,extremevalues::getOutliers,3
extremevalues,extremevalues::evGui,1
extremevalues,extremevalues::qqLognormalLimit,4
extremevalues,extremevalues::getParetoLimit,4
extremevalues,extremevalues::qqWeibullLimit,4
extremevalues,extremevalues::getLognormalLimit,4
extremevalues,extremevalues::qqParetoLimit,4
extremevalues,extremevalues::qqFitPlot,6
extremevalues,extremevalues::qpareto,3
extremogram,extremogram::permfnr,9
extremogram,extremogram::permfn1,8
extremogram,extremogram::permfn2,9
extremogram,extremogram::bootconfr,11
extremogram,extremogram::extremogramr,7
extremogram,extremogram::bootconf1,10
extremogram,extremogram::extremogram1,7
extremogram,extremogram::bootconf2,11
extremogram,extremogram::extremogram2,8
eyelinker,eyelinker::read.asc,4
eyelinker,eyelinker::%In%,0
eyelinker,eyelinker::whichInterval,2
eyetracking,eyetracking::subtendedAngle,10
eyetracking,eyetracking::distance2point,8
eyetrackingR,eyetrackingR::make_time_window_data,5
eyetrackingR,eyetrackingR::subset_by_window,11
eyetrackingR,eyetrackingR::clean_by_trackloss,5
eyetrackingR,eyetrackingR::make_eyetrackingr_data,8
eyetrackingR,eyetrackingR::trackloss_analysis,1
eyetrackingR,eyetrackingR::make_boot_splines_data,9
eyetrackingR,eyetrackingR::add_aoi,9
eyetrackingR,eyetrackingR::reclass,3
eyetrackingR,eyetrackingR::analyze_boot_splines,1
eyetrackingR,eyetrackingR::analyze_time_clusters,2
eyetrackingR,eyetrackingR::make_switch_data,3
eyetrackingR,eyetrackingR::make_time_cluster_data,2
eyetrackingR,eyetrackingR::make_time_sequence_data,6
eyetrackingR,eyetrackingR::make_onset_data,5
eyetrackingR,eyetrackingR::simulate_eyetrackingr_data,7
eyetrackingR,eyetrackingR::get_time_clusters,1
eyetrackingR,eyetrackingR::analyze_time_bins,2
eyetrackingR,eyetrackingR::describe_data,4
eyeTrackR,eyeTrackR::organise.behavioural.base,3
eyeTrackR,eyeTrackR::analyse.calculate.means,8
eyeTrackR,eyeTrackR::analyse.fix.first_duration,4
eyeTrackR,eyeTrackR::organise.message.removals,2
eyeTrackR,eyeTrackR::analyse.fix.totaltime,4
eyeTrackR,eyeTrackR::analyse.behavioural.data,2
eyeTrackR,eyeTrackR::organise.message.fix_contingencies,2
eyeTrackR,eyeTrackR::organise.message.replace_spaces,1
eyeTrackR,eyeTrackR::organise.checks.random_trial,1
eyeTrackR,eyeTrackR::organise.message.descriptives,1
eyeTrackR,eyeTrackR::organise.responses.markup,2
eyeTrackR,eyeTrackR::analyse.fix.duration,4
eyeTrackR,eyeTrackR::organise.contingencies.descriptives,1
eyeTrackR,eyeTrackR::analyse.fix.count,4
eyeTrackR,eyeTrackR::organise.message.return_specific,4
eyeTrackR,eyeTrackR::organise.exclusions.fix_durations,3
eyeTrackR,eyeTrackR::organise.message.markup,4
eyeTrackR,eyeTrackR::analyse.visit.count,4
eyeTrackR,eyeTrackR::analyse.sac.amplitude,4
ez,ez::ezResample,7
ez,ez::ezStats,13
ez,ez::ezCor,14
ez,ez::ezPlot,29
ez,ez::ezANOVA,15
ez,ez::ezBoot,11
ez,ez::ezPrecis,2
ez,ez::ezPlot2,24
ez,ez::ezMixed,23
ez,ez::ezDesign,6
ez,ez::ezMixedProgress,2
ez,ez::ezPerm,8
ez,ez::ezPredict,6
ezcox,ezcox::syms,1
ezcox,ezcox::ezcox_parallel,12
ezcox,ezcox::clean_model_dir,1
ezcox,ezcox::as_label,1
ezcox,ezcox::show_models,6
ezcox,ezcox:::=,0
ezcox,ezcox::%>%,0
ezcox,ezcox::enquos,6
ezcox,ezcox::get_models,2
ezcox,ezcox::as_name,1
ezcox,ezcox::expr,1
ezcox,ezcox::.data,0
ezcox,ezcox::enquo,1
ezcox,ezcox::sym,1
ezcox,ezcox::filter_ezcox,3
ezcox,ezcox::ezcox,10
ezcox,ezcox::show_forest,11
ezCutoffs,ezCutoffs::ezCutoffs,14
ezCutoffs,ezCutoffs::compareFit,3
ezec,ezec::EC_table,8
ezec,ezec::get_drm,4
ezec,ezec::get_EC,3
ezknitr,ezknitr::setup_ezspin_test,0
ezknitr,ezknitr::ezknit,10
ezknitr,ezknitr::ezspin,13
ezknitr,ezknitr::open_output_dir,0
ezknitr,ezknitr::set_default_params,1
ezknitr,ezknitr::setup_ezknit_test,0
ezmmek,ezmmek::p_std_curve,2
ezmmek,ezmmek::p_sat_curve,3
ezmmek,ezmmek::p_sat_raw,2
ezpickr,ezpickr::%>%,0
ezpickr,ezpickr::pick,3
ezpickr,ezpickr::picko,2
ezpickr,ezpickr::viewxl,2
ezplot,ezplot::save_png,7
ezplot,ezplot::pie_plot,13
ezplot,ezplot::scatter_plot,6
ezplot,ezplot::ez_col,2
ezplot,ezplot::ez_png,10
ezplot,ezplot::line_plot,13
ezplot,ezplot::text_contrast,1
ezplot,ezplot::side_plot,9
ezplot,ezplot::secondary_plot,13
ezplot,ezplot::mean_plot,5
ezplot,ezplot::na_plot,1
ezplot,ezplot::tile_plot,14
ezplot,ezplot::area_plot,15
ezplot,ezplot::ez_jet,2
ezplot,ezplot::ez_labels,6
ezplot,ezplot::theme_ez,2
ezplot,ezplot::bar_plot,17
ezplot,ezplot::distribution_plot,6
ezplot,ezplot::agg_data,6
ezplot,ezplot::roc_plot,7
ezplot,ezplot::model_plot,8
ezplot,ezplot::no_null,1
ezplot,ezplot::waterfall_plot,14
ezplot,ezplot::calendar_plot,4
ezsim,ezsim::test,2
ezsim,ezsim::getSelectionName,2
ezsim,ezsim::createFormula,2
ezsim,ezsim::setSelection,2
ezsim,ezsim::generate,2
ezsim,ezsim::createParDef,2
ezsim,ezsim::ezsim,14
ezsim,ezsim::setBanker,2
ezsim,ezsim::evalFunctionOnParameterDef,4
ezsim,ezsim::run,2
ezsim,ezsim::createSimulationTable,2
EZtune,EZtune::eztune,6
EZtune,EZtune::eztune_cv,4
fabCI,fabCI::pppaccept,8
fabCI,fabCI::hhommodel,4
fabCI,fabCI::multifabCIhom,4
fabCI,fabCI::wfabt,7
fabCI,fabCI::fabzCI,5
fabCI,fabCI::hhetmodel,2
fabCI,fabCI::fabtCI,3
fabCI,fabCI::wfabz,5
fabCI,fabCI::multifabCI,3
fabCI,fabCI::fabtwzCI,7
FABInference,FABInference::mmleFH,5
FABInference,FABInference::glmFAB,6
FABInference,FABInference::sfabz,3
FABInference,FABInference::lmFAB,6
FABInference,FABInference::rssSplit,3
FABInference,FABInference::mmleFHP,3
FABInference,FABInference::fabzCI,5
FABInference,FABInference::fabtzCI,5
fabricatr,fabricatr::cross_levels,2
fabricatr,fabricatr::split_quantile,2
fabricatr,fabricatr::modify_level,2
fabricatr,fabricatr::join,3
fabricatr,fabricatr::draw_binary,5
fabricatr,fabricatr::draw_binary_icc,4
fabricatr,fabricatr::correlate,4
fabricatr,fabricatr::ALL,0
fabricatr,fabricatr::draw_likert,7
fabricatr,fabricatr::draw_count,5
fabricatr,fabricatr::draw_ordered,7
fabricatr,fabricatr::link_levels,3
fabricatr,fabricatr::resample_data,4
fabricatr,fabricatr::draw_quantile,2
fabricatr,fabricatr::recycle,2
fabricatr,fabricatr::draw_categorical,5
fabricatr,fabricatr::fabricate,4
fabricatr,fabricatr::draw_normal_icc,7
fabricatr,fabricatr::nest_level,2
fabricatr,fabricatr::draw_binomial,6
fabricatr,fabricatr::add_level,3
face,face::cor.face,3
face,face::pspline,9
face,face::select.knots,4
face,face::face.sparse,17
facerec,facerec::view_subject,2
facerec,facerec::%>%,0
facerec,facerec::remove_subject,2
facerec,facerec::facerec_init,0
facerec,facerec::get_gallery_subjects,1
facerec,facerec::get_galleries,0
facerec,facerec::verify,3
facerec,facerec::recognize,6
facerec,facerec::detect,2
facerec,facerec::enroll,4
facerec,facerec::remove_gallery,1
facerec,facerec::prep_image,1
FacPad,FacPad::gibbs2,12
FacPad,FacPad::gibbs_sampling,10
FactMixtAnalysis,FactMixtAnalysis::misc,2
FactMixtAnalysis,FactMixtAnalysis::mapClass,2
FactMixtAnalysis,FactMixtAnalysis::pi.greco.hess,5
FactMixtAnalysis,FactMixtAnalysis::pi.greco.grad,5
FactMixtAnalysis,FactMixtAnalysis::fma,10
FactMixtAnalysis,FactMixtAnalysis::fma.em.alg,18
FACTMLE,FACTMLE::Factmle_cov,8
FACTMLE,FACTMLE::Factmle,8
factoextra,factoextra::get_ca_row,1
factoextra,factoextra::get_mfa_ind,1
factoextra,factoextra::get_hmfa_ind,1
factoextra,factoextra::fviz_nbclust,12
factoextra,factoextra::get_famd,2
factoextra,factoextra::facto_summarize,7
factoextra,factoextra::fviz_mca_var,14
factoextra,factoextra::get_famd_var,2
factoextra,factoextra::get_mfa_var,2
factoextra,factoextra::fviz_ellipses,10
factoextra,factoextra::fviz_hmfa_quali_biplot,7
factoextra,factoextra::eclust,13
factoextra,factoextra::get_mfa_group,1
factoextra,factoextra::fviz_ca,2
factoextra,factoextra::get_ca,2
factoextra,factoextra::get_mfa_partial_axes,1
factoextra,factoextra::fviz_pca_biplot,18
factoextra,factoextra::hkmeans_tree,3
factoextra,factoextra::fviz_hmfa_quanti_var,2
factoextra,factoextra::get_eig,1
factoextra,factoextra::get_mca_ind,1
factoextra,factoextra::get_dist,4
factoextra,factoextra::fviz_mclust,6
factoextra,factoextra::fviz_mfa_ind_starplot,2
factoextra,factoextra::get_mca_var,2
factoextra,factoextra::fviz_pca_var,12
factoextra,factoextra::fviz_ca_row,12
factoextra,factoextra::fviz_dist,5
factoextra,factoextra::get_famd_ind,1
factoextra,factoextra::fviz_hmfa_group,2
factoextra,factoextra::fviz_hmfa_ind_starplot,2
factoextra,factoextra::fviz_mca,2
factoextra,factoextra::fviz_mfa_var,13
factoextra,factoextra::fviz_famd_var,11
factoextra,factoextra::fviz_cos2,10
factoextra,factoextra::hcut,9
factoextra,factoextra::get_clust_tendency,5
factoextra,factoextra::fviz_mca_biplot,15
factoextra,factoextra::get_mfa,2
factoextra,factoextra::get_mfa_quanti_var,1
factoextra,factoextra::fviz_ca_biplot,11
factoextra,factoextra::fviz_famd_ind,15
factoextra,factoextra::get_hmfa_partial,1
factoextra,factoextra::get_pca_ind,2
factoextra,factoextra::fviz_pca,2
factoextra,factoextra::get_hmfa_quali_var,1
factoextra,factoextra::get_pca_var,1
factoextra,factoextra::get_hmfa_group,1
factoextra,factoextra::fviz_screeplot,1
factoextra,factoextra::fviz_hmfa_var,11
factoextra,factoextra::fviz_pca_contrib,8
factoextra,factoextra::fviz_mca_ind,15
factoextra,factoextra::fviz_ca_col,12
factoextra,factoextra::get_mca,2
factoextra,factoextra::fviz_hmfa,2
factoextra,factoextra::fviz_mfa,3
factoextra,factoextra::fviz_cluster,24
factoextra,factoextra::hkmeans,6
factoextra,factoextra::fviz_famd,2
factoextra,factoextra::fviz_mfa_group,2
factoextra,factoextra::fviz,32
factoextra,factoextra::get_mfa_quali_var,1
factoextra,factoextra::fviz_mclust_bic,10
factoextra,factoextra::fviz_hmfa_ind,16
factoextra,factoextra::fviz_mfa_quali_var,2
factoextra,factoextra::fviz_mfa_quanti_var,2
factoextra,factoextra::fviz_mfa_axes,9
factoextra,factoextra::fviz_add,13
factoextra,factoextra::fviz_pca_ind,14
factoextra,factoextra::fviz_contrib,10
factoextra,factoextra::get_hmfa_var,2
factoextra,factoextra::fviz_hmfa_quali_var,2
factoextra,factoextra::fviz_eig,14
factoextra,factoextra::fviz_mfa_quali_biplot,6
factoextra,factoextra::fviz_gap_stat,3
factoextra,factoextra::get_ca_col,1
factoextra,factoextra::get_eigenvalue,1
factoextra,factoextra::get_hmfa_quanti_var,1
factoextra,factoextra::fviz_mfa_ind,16
factoextra,factoextra::fviz_dend,26
factoextra,factoextra::get_hmfa,2
factoextra,factoextra::get_pca,2
factoextra,factoextra::fviz_silhouette,4
FactoInvestigate,FactoInvestigate::getParam,1
FactoInvestigate,FactoInvestigate::selection,5
FactoInvestigate,FactoInvestigate::createRmd,4
FactoInvestigate,FactoInvestigate::factoGraph,22
FactoInvestigate,FactoInvestigate::description,14
FactoInvestigate,FactoInvestigate::graphSup,9
FactoInvestigate,FactoInvestigate::whichFacto,1
FactoInvestigate,FactoInvestigate::readRmd,2
FactoInvestigate,FactoInvestigate::inertiaDistrib,9
FactoInvestigate,FactoInvestigate::scriptRmd,2
FactoInvestigate,FactoInvestigate::classif,11
FactoInvestigate,FactoInvestigate::Investigate,32
FactoInvestigate,FactoInvestigate::eigenRef,5
FactoInvestigate,FactoInvestigate::graphHab,15
FactoInvestigate,FactoInvestigate::dimRestrict,3
FactoInvestigate,FactoInvestigate::writeRmd,9
FactoInvestigate,FactoInvestigate::graphVar,10
FactoInvestigate,FactoInvestigate::outliers,9
FactoInvestigate,FactoInvestigate::graphCA,12
FactoInvestigate,FactoInvestigate::graphInd,10
FactoInvestigate,FactoInvestigate::dimActive,1
FactoMineR,FactoMineR::summary.MCA,8
FactoMineR,FactoMineR::plot.HMFA,15
FactoMineR,FactoMineR::print.MFA,4
FactoMineR,FactoMineR::DMFA,8
FactoMineR,FactoMineR::predict.PCA,3
FactoMineR,FactoMineR::predict.MFA,3
FactoMineR,FactoMineR::descfreq,3
FactoMineR,FactoMineR::print.PCA,4
FactoMineR,FactoMineR::graph.var,13
FactoMineR,FactoMineR::print.catdes,2
FactoMineR,FactoMineR::dimdesc,3
FactoMineR,FactoMineR::plot.HCPC,13
FactoMineR,FactoMineR::condes,4
FactoMineR,FactoMineR::print.HCPC,4
FactoMineR,FactoMineR::summary.FAMD,8
FactoMineR,FactoMineR::CaGalt,9
FactoMineR,FactoMineR::FAMD,8
FactoMineR,FactoMineR::print.CaGalt,4
FactoMineR,FactoMineR::plot.FAMD,23
FactoMineR,FactoMineR::summary.PCA,8
FactoMineR,FactoMineR::plot.PCA,27
FactoMineR,FactoMineR::ellipseCA,14
FactoMineR,FactoMineR::predict.MCA,3
FactoMineR,FactoMineR::plot.DMFA,12
FactoMineR,FactoMineR::MFA,13
FactoMineR,FactoMineR::PCA,10
FactoMineR,FactoMineR::MCA,13
FactoMineR,FactoMineR::HMFA,7
FactoMineR,FactoMineR::plot.CA,26
FactoMineR,FactoMineR::plot.MCA,25
FactoMineR,FactoMineR::plotellipses,19
FactoMineR,FactoMineR::HCPC,17
FactoMineR,FactoMineR::catdes,4
FactoMineR,FactoMineR::summary.CaGalt,8
FactoMineR,FactoMineR::write.infile,5
FactoMineR,FactoMineR::coord.ellipse,6
FactoMineR,FactoMineR::tab.disjonctif,1
FactoMineR,FactoMineR::plotGPApartial,12
FactoMineR,FactoMineR::plotMFApartial,15
FactoMineR,FactoMineR::tab.disjonctif.prop,3
FactoMineR,FactoMineR::estim_ncp,5
FactoMineR,FactoMineR::summary.MFA,8
FactoMineR,FactoMineR::summary.CA,7
FactoMineR,FactoMineR::predict.CA,3
FactoMineR,FactoMineR::plot.GPA,12
FactoMineR,FactoMineR::print.HMFA,4
FactoMineR,FactoMineR::CA,10
FactoMineR,FactoMineR::print.CA,4
FactoMineR,FactoMineR::print.GPA,4
FactoMineR,FactoMineR::plot.MFA,30
FactoMineR,FactoMineR::print.MCA,4
FactoMineR,FactoMineR::GPA,8
FactoMineR,FactoMineR::autoLab,10
FactoMineR,FactoMineR::plot.catdes,9
FactoMineR,FactoMineR::prefpls,10
FactoMineR,FactoMineR::svd.triplet,4
FactoMineR,FactoMineR::RegBest,7
FactoMineR,FactoMineR::reconst,2
FactoMineR,FactoMineR::print.FAMD,4
FactoMineR,FactoMineR::predict.FAMD,3
FactoMineR,FactoMineR::plot.CaGalt,21
